 The customer then goes to the collection point and picks up their shopping list,Relevant
 The recipes selected by the customer are ready to be made with love,Irrelevant
This year   Mrs Tartauxpommes is celebrating her 25th birthday and decides to organise a party to gather her close friends for the occasion,Irrelevant
 However   as we are in the midst of the COVID-19 health crisis   she can only invite 10 of her friends to the party,Irrelevant
 The process begins when guests receive an invitation to a birthday party 1 month before the date,Relevant
 In order to select her guests   Mrs.  Tartauxpommes had to choose the friends she really wanted to see on her 25th birthday,Relevant
 She chose some long-time friends such as Mr.  Tartauxpoires and Mrs. Tarteauxcersies   but also some friends she has not seen for a long time and with whom she has a good relationship such as Mrs. Gateauchocolat and Mr. Tarteauriz,Irrelevant
 A few days before the big day   Mrs Tartauxpommes goes to the supermarket to buy food and drink for her guests,Relevant
 She also rents a tent in her garden so that she can host them outside,Relevant
 The day before   she takes the time to create garlands with cardboard   paint and balloons and other decorations in order to put the finishing touches to the event,Relevant
